DATA_BASE,TIPO_DESENROLA,UNIDADE_FEDERACAO,NOME_CONGLOMERADO_FINANCEIRO,NUMERO_OPERACOES,VOLUME_OPERACOES
2025-08-01,1,TO,SANTANDER - PRUDENCIAL,1,1078.36
2025-08-01,2,AC,BRADESCO - PRUDENCIAL,1,12612.91
2025-08-01,2,AC,ITAU - PRUDENCIAL,68,211813.59
2025-08-01,2,AL,ITAU - PRUDENCIAL,619,1547605.87
2025-08-01,2,AM,ITAU - PRUDENCIAL,412,1089944.08
2025-08-01,2,AP,ITAU - PRUDENCIAL,54,113148.04
2025-08-01,2,BA,BB - PRUDENCIAL,1,5474.51
2025-08-01,2,BA,BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,2,9105.79
2025-08-01,2,BA,BRADESCO - PRUDENCIAL,3,19763.52
2025-08-01,2,BA,ITAU - PRUDENCIAL,2615,6535537.6
2025-08-01,2,BA,VOTORANTIM - PRUDENCIAL,2,2761.38
2025-08-01,2,CE,ITAU - PRUDENCIAL,1593,4203284.52
2025-08-01,2,CE,VOTORANTIM - PRUDENCIAL,1,748.69
2025-08-01,2,DF,ITAU - PRUDENCIAL,797,2001692.74
2025-08-01,2,ES,ITAU - PRUDENCIAL,518,1248892.49
2025-08-01,2,ES,VOTORANTIM - PRUDENCIAL,1,669.99
2025-08-01,2,GO,BRADESCO - PRUDENCIAL,1,3053.31
2025-08-01,2,GO,ITAU - PRUDENCIAL,1118,2616016.67
2025-08-01,2,MA,BRADESCO - PRUDENCIAL,2,4914.32
2025-08-01,2,MA,ITAU - PRUDENCIAL,479,1131156.99
2025-08-01,2,MG,BRADESCO - PRUDENCIAL,3,7892.24
2025-08-01,2,MG,ITAU - PRUDENCIAL,3744,9024230.85
2025-08-01,2,MG,VOTORANTIM - PRUDENCIAL,4,7802.0
2025-08-01,2,MS,BRADESCO - PRUDENCIAL,1,7332.42
2025-08-01,2,MS,ITAU - PRUDENCIAL,448,1252489.51
2025-08-01,2,MT,ITAU - PRUDENCIAL,308,682711.86
2025-08-01,2,MT,VOTORANTIM - PRUDENCIAL,1,247.32
2025-08-01,2,PA,BRADESCO - PRUDENCIAL,1,4400.87
2025-08-01,2,PA,ITAU - PRUDENCIAL,711,1734735.01
2025-08-01,2,PA,VOTORANTIM - PRUDENCIAL,1,12258.59
2025-08-01,2,PB,ITAU - PRUDENCIAL,911,2957741.86
2025-08-01,2,PE,BANCO C6 - PRUDENCIAL,1,1065.52
2025-08-01,2,PE,BRADESCO - PRUDENCIAL,1,3842.6
2025-08-01,2,PE,ITAU - PRUDENCIAL,2182,5815607.35
2025-08-01,2,PI,ITAU - PRUDENCIAL,350,866779.73
2025-08-01,2,PR,BANCO C6 - PRUDENCIAL,1,14366.61
2025-08-01,2,PR,ITAU - PRUDENCIAL,2060,5111909.49
2025-08-01,2,PR,VOTORANTIM - PRUDENCIAL,2,4215.56
2025-08-01,2,RJ,BANCO C6 - PRUDENCIAL,1,216.86
2025-08-01,2,RJ,BRADESCO - PRUDENCIAL,2,11084.05
2025-08-01,2,RJ,ITAU - PRUDENCIAL,5817,11969459.78
2025-08-01,2,RJ,VOTORANTIM - PRUDENCIAL,2,6458.91
2025-08-01,2,RN,ITAU - PRUDENCIAL,750,2003256.54
2025-08-01,2,RN,VOTORANTIM - PRUDENCIAL,1,3162.32
2025-08-01,2,RO,ITAU - PRUDENCIAL,111,259784.23
2025-08-01,2,RR,ITAU - PRUDENCIAL,55,125244.75
2025-08-01,2,RS,ITAU - PRUDENCIAL,1767,4161849.3
2025-08-01,2,RS,VOTORANTIM - PRUDENCIAL,1,9013.29
2025-08-01,2,SC,BANCO C6 - PRUDENCIAL,1,224.21
2025-08-01,2,SC,BRADESCO - PRUDENCIAL,1,9625.71
2025-08-01,2,SC,ITAU - PRUDENCIAL,1240,3398378.24
2025-08-01,2,SC,VOTORANTIM - PRUDENCIAL,3,4010.05
2025-08-01,2,SE,ITAU - PRUDENCIAL,390,939040.48
2025-08-01,2,SP,BANCO C6 - PRUDENCIAL,6,86415.15
2025-08-01,2,SP,BRADESCO - PRUDENCIAL,5,80989.59
2025-08-01,2,SP,SANTANDER - PRUDENCIAL,1,4021.43
2025-08-01,2,SP,VOTORANTIM - PRUDENCIAL,13,26200.1
2025-08-01,2,TO,ITAU - PRUDENCIAL,78,187198.4
2025-08-01,3,AC,BRADESCO - PRUDENCIAL,2,23472.23
2025-08-01,3,AC,ITAU - PRUDENCIAL,3,35116.52
2025-08-01,3,AC,SANTANDER - PRUDENCIAL,2,15588.25
2025-08-01,3,AL,BRADESCO - PRUDENCIAL,21,1015259.07
2025-08-01,3,AL,ITAU - PRUDENCIAL,15,96333.96
2025-08-01,3,AM,BRADESCO - PRUDENCIAL,24,827924.11
2025-08-01,3,AM,ITAU - PRUDENCIAL,19,252732.08
2025-08-01,3,AP,BRADESCO - PRUDENCIAL,2,30694.56
2025-08-01,3,AP,ITAU - PRUDENCIAL,3,21505.03
2025-08-01,3,BA,BRADESCO - PRUDENCIAL,50,2273447.53
2025-08-01,3,BA,ITAU - PRUDENCIAL,71,326502.85
2025-08-01,3,BA,SANTANDER - PRUDENCIAL,5,94124.73
2025-08-01,3,CE,BRADESCO - PRUDENCIAL,29,1570724.09
2025-08-01,3,CE,ITAU - PRUDENCIAL,41,226418.94
2025-08-01,3,CE,SANTANDER - PRUDENCIAL,1,11317.87
2025-08-01,3,DF,BRADESCO - PRUDENCIAL,9,1364695.46
2025-08-01,3,DF,ITAU - PRUDENCIAL,37,192871.92
2025-08-01,3,DF,SANTANDER - PRUDENCIAL,1,76641.79
2025-08-01,3,ES,BRADESCO - PRUDENCIAL,15,716603.12
2025-08-01,3,ES,ITAU - PRUDENCIAL,17,54505.18
2025-08-01,3,GO,BRADESCO - PRUDENCIAL,32,3646708.03
2025-08-01,3,GO,ITAU - PRUDENCIAL,98,622451.1
2025-08-01,3,GO,SANTANDER - PRUDENCIAL,2,9832.33
2025-08-01,3,MA,BRADESCO - PRUDENCIAL,25,1473450.73
2025-08-01,3,MA,ITAU - PRUDENCIAL,9,51116.17
2025-08-01,3,MA,SANTANDER - PRUDENCIAL,1,9402.12
2025-08-01,3,MG,BRADESCO - PRUDENCIAL,64,2421331.65
2025-08-01,3,MG,ITAU - PRUDENCIAL,102,659177.9
2025-08-01,3,MS,BRADESCO - PRUDENCIAL,22,921807.28
2025-08-01,3,MS,ITAU - PRUDENCIAL,12,78803.95
2025-08-01,3,MT,BRADESCO - PRUDENCIAL,17,489025.6
2025-08-01,3,MT,ITAU - PRUDENCIAL,15,67499.46
2025-08-01,3,MT,SANTANDER - PRUDENCIAL,3,18969.59
2025-08-01,3,PA,BRADESCO - PRUDENCIAL,20,1237271.44
2025-08-01,3,PA,ITAU - PRUDENCIAL,20,89422.7
2025-08-01,3,PB,BRADESCO - PRUDENCIAL,14,289040.57
2025-08-01,3,PB,ITAU - PRUDENCIAL,8,45240.02
2025-08-01,3,PE,BRADESCO - PRUDENCIAL,28,1014713.14
2025-08-01,3,PE,ITAU - PRUDENCIAL,37,137389.93
2025-08-01,3,PE,SANTANDER - PRUDENCIAL,1,26801.74
2025-08-01,3,PI,BRADESCO - PRUDENCIAL,10,514475.59
2025-08-01,3,PI,ITAU - PRUDENCIAL,4,38865.26
2025-08-01,3,PR,BRADESCO - PRUDENCIAL,54,2367817.11
2025-08-01,3,PR,ITAU - PRUDENCIAL,93,532912.54
2025-08-01,3,PR,SANTANDER - PRUDENCIAL,3,66610.92
2025-08-01,3,RJ,BRADESCO - PRUDENCIAL,91,9024200.41
2025-08-01,3,RJ,ITAU - PRUDENCIAL,204,1036809.58
2025-08-01,3,RJ,SANTANDER - PRUDENCIAL,15,368237.72
2025-08-01,3,RN,BRADESCO - PRUDENCIAL,8,1024774.4
2025-08-01,3,RN,ITAU - PRUDENCIAL,20,143912.48
2025-08-01,3,RO,BRADESCO - PRUDENCIAL,8,322885.74
2025-08-01,3,RO,ITAU - PRUDENCIAL,6,66976.62
2025-08-01,3,RR,BRADESCO - PRUDENCIAL,1,149908.76
2025-08-01,3,RR,ITAU - PRUDENCIAL,3,7374.57
2025-08-01,3,RR,SANTANDER - PRUDENCIAL,1,44840.31
2025-08-01,3,RS,BRADESCO - PRUDENCIAL,22,1206508.23
2025-08-01,3,RS,ITAU - PRUDENCIAL,36,256793.61
2025-08-01,3,SC,BRADESCO - PRUDENCIAL,20,1453729.29
2025-08-01,3,SC,ITAU - PRUDENCIAL,37,256205.18
2025-08-01,3,SE,BRADESCO - PRUDENCIAL,6,36733.19
2025-08-01,3,SE,ITAU - PRUDENCIAL,2,17593.86
2025-08-01,3,SP,BRADESCO - PRUDENCIAL,335,20249993.47
2025-08-01,3,SP,ITAU - PRUDENCIAL,548,3801528.93
2025-08-01,3,SP,SANTANDER - PRUDENCIAL,11,121787.54
2025-08-01,3,TO,BRADESCO - PRUDENCIAL,4,74758.28
2025-08-01,3,TO,ITAU - PRUDENCIAL,8,29551.81
2025-09-01,1,AC,NU PAGAMENTOS - PRUDENCIAL,1,90.22
2025-09-01,1,AL,NU PAGAMENTOS - PRUDENCIAL,1,1292.72
2025-09-01,1,AL,SANTANDER - PRUDENCIAL,3,1850.23
2025-09-01,1,AM,BMG - PRUDENCIAL,1,200.01
2025-09-01,1,AM,ITAU - PRUDENCIAL,2,352.11
2025-09-01,1,AM,NU PAGAMENTOS - PRUDENCIAL,1,52.11
2025-09-01,1,AM,SANTANDER - PRUDENCIAL,3,3983.68
2025-09-01,1,AP,SANTANDER - PRUDENCIAL,1,288.87
2025-09-01,1,BA,BRADESCO - PRUDENCIAL,2,2712.14
2025-09-01,1,BA,BTG PACTUAL - PRUDENCIAL,1,91.63
2025-09-01,1,BA,INTER - PRUDENCIAL,1,117.2
2025-09-01,1,BA,ITAU - PRUDENCIAL,1,202.59
2025-09-01,1,BA,NU PAGAMENTOS - PRUDENCIAL,3,1180.29
2025-09-01,1,BA,SANTANDER - PRUDENCIAL,9,9606.63
2025-09-01,1,CE,BB - PRUDENCIAL,1,201.85
2025-09-01,1,CE,BRADESCO - PRUDENCIAL,1,429.62
2025-09-01,1,CE,INTER - PRUDENCIAL,1,99.63
2025-09-01,1,CE,NU PAGAMENTOS - PRUDENCIAL,5,5521.05
2025-09-01,1,CE,SANTANDER - PRUDENCIAL,8,12206.25
2025-09-01,1,DF,BTG PACTUAL - PRUDENCIAL,2,284.6
2025-09-01,1,DF,ITAU - PRUDENCIAL,1,181.34
2025-09-01,1,DF,NU PAGAMENTOS - PRUDENCIAL,2,129.33
2025-09-01,1,DF,SANTANDER - PRUDENCIAL,6,12473.25
2025-09-01,1,ES,BRADESCO - PRUDENCIAL,1,143.53
2025-09-01,1,ES,BTG PACTUAL - PRUDENCIAL,2,154.36
2025-09-01,1,ES,NU PAGAMENTOS - PRUDENCIAL,1,54.87
2025-09-01,1,ES,SANTANDER - PRUDENCIAL,1,2135.28
2025-09-01,1,GO,BTG PACTUAL - PRUDENCIAL,1,186.76
2025-09-01,1,GO,ITAU - PRUDENCIAL,4,609.47
2025-09-01,1,GO,SANTANDER - PRUDENCIAL,9,15556.77
2025-09-01,1,MA,ITAU - PRUDENCIAL,2,364.3
2025-09-01,1,MA,NU PAGAMENTOS - PRUDENCIAL,2,189.28
2025-09-01,1,MA,SANTANDER - PRUDENCIAL,3,4213.24
2025-09-01,1,MG,BANCO C6 - PRUDENCIAL,2,312.82
2025-09-01,1,MG,BMG - PRUDENCIAL,1,202.15
2025-09-01,1,MG,BRADESCO - PRUDENCIAL,2,1256.63
2025-09-01,1,MG,BTG PACTUAL - PRUDENCIAL,2,402.46
2025-09-01,1,MG,INTER - PRUDENCIAL,1,50.91
2025-09-01,1,MG,ITAU - PRUDENCIAL,4,821.36
2025-09-01,1,MG,NU PAGAMENTOS - PRUDENCIAL,6,1142.35
2025-09-01,1,MG,SANTANDER - PRUDENCIAL,12,12089.01
2025-09-01,1,MS,BTG PACTUAL - PRUDENCIAL,1,160.87
2025-09-01,1,MS,NU PAGAMENTOS - PRUDENCIAL,4,352.2
2025-09-01,1,MS,SANTANDER - PRUDENCIAL,4,2430.41
2025-09-01,1,MT,BB - PRUDENCIAL,1,111.67
2025-09-01,1,MT,BTG PACTUAL - PRUDENCIAL,1,202.2
2025-09-01,1,MT,NU PAGAMENTOS - PRUDENCIAL,2,128.84
2025-09-01,1,MT,SANTANDER - PRUDENCIAL,2,7490.15
2025-09-01,1,PA,INTER - PRUDENCIAL,1,202.01
2025-09-01,1,PA,NU PAGAMENTOS - PRUDENCIAL,2,299.19
2025-09-01,1,PA,SANTANDER - PRUDENCIAL,5,5869.98
2025-09-01,1,PB,ITAU - PRUDENCIAL,1,100.0
2025-09-01,1,PB,NU PAGAMENTOS - PRUDENCIAL,2,1340.79
2025-09-01,1,PB,SANTANDER - PRUDENCIAL,3,2405.82
2025-09-01,1,PE,BTG PACTUAL - PRUDENCIAL,2,315.68
2025-09-01,1,PE,INTER - PRUDENCIAL,2,328.71
2025-09-01,1,PE,ITAU - PRUDENCIAL,1,208.18
2025-09-01,1,PE,NU PAGAMENTOS - PRUDENCIAL,4,334.06
2025-09-01,1,PE,SANTANDER - PRUDENCIAL,7,12259.68
2025-09-01,1,PI,INTER - PRUDENCIAL,1,83.71
2025-09-01,1,PI,ITAU - PRUDENCIAL,1,149.59
2025-09-01,1,PI,SANTANDER - PRUDENCIAL,2,1261.36
2025-09-01,1,PR,BANCO C6 - PRUDENCIAL,1,169.96
2025-09-01,1,PR,BTG PACTUAL - PRUDENCIAL,2,332.06
2025-09-01,1,PR,INTER - PRUDENCIAL,1,49.59
2025-09-01,1,PR,ITAU - PRUDENCIAL,3,561.0
2025-09-01,1,PR,NU PAGAMENTOS - PRUDENCIAL,3,248.93
2025-09-01,1,PR,SANTANDER - PRUDENCIAL,9,11811.65
2025-09-01,1,RJ,BTG PACTUAL - PRUDENCIAL,3,527.88
2025-09-01,1,RJ,ITAU - PRUDENCIAL,3,492.58
2025-09-01,1,RJ,NU PAGAMENTOS - PRUDENCIAL,9,636.93
2025-09-01,1,RJ,SANTANDER - PRUDENCIAL,36,34323.74
2025-09-01,1,RN,BB - PRUDENCIAL,1,131.25
2025-09-01,1,RN,BTG PACTUAL - PRUDENCIAL,1,201.79
2025-09-01,1,RN,NU PAGAMENTOS - PRUDENCIAL,5,771.83
2025-09-01,1,RN,SANTANDER - PRUDENCIAL,1,1813.6
2025-09-01,1,RO,BANCO C6 - PRUDENCIAL,1,256.75
2025-09-01,1,RO,BB - PRUDENCIAL,1,28.45
2025-09-01,1,RO,BTG PACTUAL - PRUDENCIAL,1,51.2
2025-09-01,1,RO,NU PAGAMENTOS - PRUDENCIAL,1,110.73
2025-09-01,1,RO,SANTANDER - PRUDENCIAL,5,10129.08
2025-09-01,1,RS,BB - PRUDENCIAL,2,333.51
2025-09-01,1,RS,BRADESCO - PRUDENCIAL,3,968.7
2025-09-01,1,RS,BTG PACTUAL - PRUDENCIAL,2,252.23
2025-09-01,1,RS,INTER - PRUDENCIAL,1,200.19
2025-09-01,1,RS,ITAU - PRUDENCIAL,1,200.63
2025-09-01,1,RS,NU PAGAMENTOS - PRUDENCIAL,6,723.25
2025-09-01,1,RS,SANTANDER - PRUDENCIAL,10,11592.05
2025-09-01,1,SC,CCLAA SICOOB MAXICRÉDITO,2,295.73
2025-09-01,1,SC,NU PAGAMENTOS - PRUDENCIAL,3,332.18
2025-09-01,1,SC,SANTANDER - PRUDENCIAL,2,5274.75
2025-09-01,1,SE,SANTANDER - PRUDENCIAL,3,2268.53
2025-09-01,1,SP,BANCO C6 - PRUDENCIAL,2,248.99
2025-09-01,1,SP,BMG - PRUDENCIAL,1,202.11
2025-09-01,1,SP,BRADESCO - PRUDENCIAL,5,2252.85
2025-09-01,1,SP,BTG PACTUAL - PRUDENCIAL,7,550.2
2025-09-01,1,SP,INTER - PRUDENCIAL,3,555.99
2025-09-01,1,SP,ITAU - PRUDENCIAL,14,1292.17
2025-09-01,1,SP,NU PAGAMENTOS - PRUDENCIAL,29,3713.66
2025-09-01,1,SP,SANTANDER - PRUDENCIAL,51,64424.1
2025-09-01,1,TO,ITAU - PRUDENCIAL,1,203.8
2025-09-01,1,TO,SANTANDER - PRUDENCIAL,2,1989.88
2025-09-01,2,AL,BRADESCO - PRUDENCIAL,1,4840.64
2025-09-01,2,AM,VOTORANTIM - PRUDENCIAL,1,762.33
2025-09-01,2,BA,BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,2,10263.9
2025-09-01,2,BA,BRADESCO - PRUDENCIAL,4,22828.84
2025-09-01,2,BA,ITAU - PRUDENCIAL,1,3055.55
2025-09-01,2,BA,VOTORANTIM - PRUDENCIAL,1,11024.42
2025-09-01,2,CE,BANCO C6 - PRUDENCIAL,1,232.63
2025-09-01,2,CE,BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,1,775.69
2025-09-01,2,CE,SANTANDER - PRUDENCIAL,1,12.43
2025-09-01,2,CE,VOTORANTIM - PRUDENCIAL,3,8573.39
2025-09-01,2,DF,BRADESCO - PRUDENCIAL,1,6556.78
2025-09-01,2,GO,BB - PRUDENCIAL,2,5467.8
2025-09-01,2,GO,VOTORANTIM - PRUDENCIAL,1,727.47
2025-09-01,2,MA,VOTORANTIM - PRUDENCIAL,1,492.39
2025-09-01,2,MG,BRADESCO - PRUDENCIAL,2,849.2
2025-09-01,2,MG,VOTORANTIM - PRUDENCIAL,5,11459.17
2025-09-01,2,MS,VOTORANTIM - PRUDENCIAL,1,1064.12
2025-09-01,2,MT,BANCO C6 - PRUDENCIAL,1,170.77
2025-09-01,2,MT,VOTORANTIM - PRUDENCIAL,1,989.97
2025-09-01,2,PA,BB - PRUDENCIAL,1,674.82
2025-09-01,2,PA,BRADESCO - PRUDENCIAL,2,4940.31
2025-09-01,2,PA,VOTORANTIM - PRUDENCIAL,1,5405.87
2025-09-01,2,PE,BRADESCO - PRUDENCIAL,1,5362.48
2025-09-01,2,PE,VOTORANTIM - PRUDENCIAL,1,1027.67
2025-09-01,2,PR,BANCO C6 - PRUDENCIAL,1,108.85
2025-09-01,2,PR,BRADESCO - PRUDENCIAL,1,10950.24
2025-09-01,2,PR,VOTORANTIM - PRUDENCIAL,3,5934.19
2025-09-01,2,RJ,BANCO C6 - PRUDENCIAL,4,10813.83
2025-09-01,2,RJ,BRADESCO - PRUDENCIAL,2,35849.77
2025-09-01,2,RJ,BTG PACTUAL - PRUDENCIAL,2,2816.97
2025-09-01,2,RJ,ITAU - PRUDENCIAL,2,218.85
2025-09-01,2,RJ,VOTORANTIM - PRUDENCIAL,2,2340.32
2025-09-01,2,RO,BTG PACTUAL - PRUDENCIAL,1,2925.64
2025-09-01,2,RS,BB - PRUDENCIAL,1,706.48
2025-09-01,2,RS,BRADESCO - PRUDENCIAL,1,3691.35
2025-09-01,2,RS,VOTORANTIM - PRUDENCIAL,3,4073.32
2025-09-01,2,SC,BRADESCO - PRUDENCIAL,1,1545.08
2025-09-01,2,SC,BTG PACTUAL - PRUDENCIAL,2,6550.83
2025-09-01,2,SC,VOTORANTIM - PRUDENCIAL,1,5794.56
2025-09-01,2,SE,VOTORANTIM - PRUDENCIAL,1,1635.12
2025-09-01,2,SP,BANCO C6 - PRUDENCIAL,3,532.9
2025-09-01,2,SP,BRADESCO - PRUDENCIAL,10,59055.13
2025-09-01,2,SP,BTG PACTUAL - PRUDENCIAL,1,648.69
2025-09-01,2,SP,VOTORANTIM - PRUDENCIAL,23,52145.01
2025-09-01,2,TO,BRADESCO - PRUDENCIAL,1,36431.19
2025-09-01,2,TO,VOTORANTIM - PRUDENCIAL,1,2083.49
2025-09-01,3,AC,BRADESCO - PRUDENCIAL,1,306980.63
2025-09-01,3,AL,BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,2,25209.59
2025-09-01,3,AL,BRADESCO - PRUDENCIAL,2,23803.61
2025-09-01,3,AM,BRADESCO - PRUDENCIAL,1,29372.7
2025-09-01,3,BA,BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,33,883214.15
2025-09-01,3,BA,BRADESCO - PRUDENCIAL,23,833489.79
2025-09-01,3,BA,SANTANDER - PRUDENCIAL,2,65991.15
2025-09-01,3,CE,BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,36,399129.13
2025-09-01,3,CE,BRADESCO - PRUDENCIAL,10,261582.13
2025-09-01,3,DF,BRADESCO - PRUDENCIAL,2,45660.11
2025-09-01,3,ES,BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,2,3198.67
2025-09-01,3,ES,BRADESCO - PRUDENCIAL,4,79878.25
2025-09-01,3,GO,BRADESCO - PRUDENCIAL,8,170857.25
2025-09-01,3,MA,BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,20,585974.62
2025-09-01,3,MA,BRADESCO - PRUDENCIAL,4,265832.18
2025-09-01,3,MA,SANTANDER - PRUDENCIAL,1,810.19
2025-09-01,3,MG,BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,10,97880.85
2025-09-01,3,MG,BRADESCO - PRUDENCIAL,19,821878.09
2025-09-01,3,MG,SANTANDER - PRUDENCIAL,2,3929.74
2025-09-01,3,MS,BRADESCO - PRUDENCIAL,5,168464.5
2025-09-01,3,MT,BRADESCO - PRUDENCIAL,4,39274.45
2025-09-01,3,MT,SANTANDER - PRUDENCIAL,1,13218.67
2025-09-01,3,PA,BRADESCO - PRUDENCIAL,9,300242.66
2025-09-01,3,PA,SANTANDER - PRUDENCIAL,1,15444.91
2025-09-01,3,PB,BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,19,286310.81
2025-09-01,3,PB,BRADESCO - PRUDENCIAL,2,13819.06
2025-09-01,3,PE,BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,19,825159.68
2025-09-01,3,PE,BRADESCO - PRUDENCIAL,9,505776.18
2025-09-01,3,PE,SANTANDER - PRUDENCIAL,2,47116.16
2025-09-01,3,PI,BB - PRUDENCIAL,1,389.8
2025-09-01,3,PI,BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,14,249071.51
2025-09-01,3,PI,BRADESCO - PRUDENCIAL,1,60891.73
2025-09-01,3,PR,BRADESCO - PRUDENCIAL,24,767402.65
2025-09-01,3,PR,SANTANDER - PRUDENCIAL,2,67192.19
2025-09-01,3,RJ,BRADESCO - PRUDENCIAL,11,534559.78
2025-09-01,3,RJ,SANTANDER - PRUDENCIAL,4,37794.1
2025-09-01,3,RN,BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,19,347656.21
2025-09-01,3,RN,BRADESCO - PRUDENCIAL,5,183198.53
2025-09-01,3,RO,BRADESCO - PRUDENCIAL,1,60931.3
2025-09-01,3,RS,BRADESCO - PRUDENCIAL,11,130962.29
2025-09-01,3,RS,SANTANDER - PRUDENCIAL,2,19936.29
2025-09-01,3,SC,BRADESCO - PRUDENCIAL,4,443698.01
2025-09-01,3,SC,SANTANDER - PRUDENCIAL,1,20150.74
2025-09-01,3,SE,BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,2,104474.22
2025-09-01,3,SP,BRADESCO - PRUDENCIAL,78,4865030.33
2025-09-01,3,SP,SANTANDER - PRUDENCIAL,12,104529.67
2025-09-01,3,TO,BRADESCO - PRUDENCIAL,2,34732.94
2025-10-01,1,AC,BTG PACTUAL - PRUDENCIAL,1,99.78
2025-10-01,1,AC,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,694,845906.39
2025-10-01,1,AL,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,2142,2274146.37
2025-10-01,1,AL,ITAU - PRUDENCIAL,1,210.26
2025-10-01,1,AL,NU PAGAMENTOS - PRUDENCIAL,2,200.39
2025-10-01,1,AL,SANTANDER - PRUDENCIAL,1,209.15
2025-10-01,1,AM,BTG PACTUAL - PRUDENCIAL,1,119.34
2025-10-01,1,AM,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,4175,5325895.87
2025-10-01,1,AM,NU PAGAMENTOS - PRUDENCIAL,4,2432.81
2025-10-01,1,AM,SANTANDER - PRUDENCIAL,1,3911.14
2025-10-01,1,AP,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,352,392979.08
2025-10-01,1,BA,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,8043,9147442.98
2025-10-01,1,BA,ITAU - PRUDENCIAL,1,306.24
2025-10-01,1,BA,NU PAGAMENTOS - PRUDENCIAL,5,362.75
2025-10-01,1,BA,SANTANDER - PRUDENCIAL,5,5667.82
2025-10-01,1,CE,BANCO C6 - PRUDENCIAL,1,160.12
2025-10-01,1,CE,BMG - PRUDENCIAL,1,202.68
2025-10-01,1,CE,BTG PACTUAL - PRUDENCIAL,1,202.41
2025-10-01,1,CE,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,6231,6724685.9
2025-10-01,1,CE,INTER - PRUDENCIAL,1,76.97
2025-10-01,1,CE,NU PAGAMENTOS - PRUDENCIAL,6,2163.09
2025-10-01,1,CE,SANTANDER - PRUDENCIAL,6,10918.8
2025-10-01,1,DF,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,2320,2878856.78
2025-10-01,1,DF,INTER - PRUDENCIAL,1,99.27
2025-10-01,1,DF,NU PAGAMENTOS - PRUDENCIAL,1,59.91
2025-10-01,1,DF,SANTANDER - PRUDENCIAL,2,685.73
2025-10-01,1,ES,BANCO C6 - PRUDENCIAL,1,178.46
2025-10-01,1,ES,BTG PACTUAL - PRUDENCIAL,1,93.77
2025-10-01,1,ES,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,2245,2846038.62
2025-10-01,1,GO,BRADESCO - PRUDENCIAL,1,97.28
2025-10-01,1,GO,BTG PACTUAL - PRUDENCIAL,1,200.65
2025-10-01,1,GO,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,3316,3691940.75
2025-10-01,1,GO,ITAU - PRUDENCIAL,1,216.29
2025-10-01,1,GO,NU PAGAMENTOS - PRUDENCIAL,5,503.7
2025-10-01,1,GO,SANTANDER - PRUDENCIAL,2,951.43
2025-10-01,1,MA,BTG PACTUAL - PRUDENCIAL,1,203.07
2025-10-01,1,MA,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,2479,2621943.59
2025-10-01,1,MA,SANTANDER - PRUDENCIAL,1,268.31
2025-10-01,1,MG,BANCO SICOOB - PRUDENCIAL,2,217.06
2025-10-01,1,MG,BB - PRUDENCIAL,1,47.84
2025-10-01,1,MG,BRADESCO - PRUDENCIAL,1,200.25
2025-10-01,1,MG,BTG PACTUAL - PRUDENCIAL,3,256.88
2025-10-01,1,MG,ITAU - PRUDENCIAL,3,661.01
2025-10-01,1,MG,NU PAGAMENTOS - PRUDENCIAL,11,947.08
2025-10-01,1,MG,SANTANDER - PRUDENCIAL,21,18956.45
2025-10-01,1,MS,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,2939,3688920.3
2025-10-01,1,MS,INTER - PRUDENCIAL,1,197.75
2025-10-01,1,MS,NU PAGAMENTOS - PRUDENCIAL,1,116.86
2025-10-01,1,MS,SANTANDER - PRUDENCIAL,3,391.61
2025-10-01,1,MT,BRADESCO - PRUDENCIAL,1,203.28
2025-10-01,1,MT,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,1934,3060957.08
2025-10-01,1,MT,NU PAGAMENTOS - PRUDENCIAL,2,3959.5
2025-10-01,1,MT,SANTANDER - PRUDENCIAL,3,4195.77
2025-10-01,1,PA,BANCO C6 - PRUDENCIAL,1,155.27
2025-10-01,1,PA,BB - PRUDENCIAL,1,201.35
